id,url,name,since,about,response_time,response_rate,acceptance_rate,is_superhost,thumbnail_url,picture_url,neighbourhood,listings_count,total_listings_count,verifications,has_profile_pic,identity_verified,calculated_host_listings_count,city,state,country
13462816,https://www.airbnb.com/users/show/13462816,Peter,2014-03-23,"Im an outgoing Oregon native (Oregonian:) who loves the outdoors.  
Ive traveled extensively and worked for 5 years as a tour guide all over N America.  
I lived on the road out of backpacks for years and so I know how things go jet setting all over the place.   
One thing you can expect when you decide to come visit the St Johns area of Portland is how convenient everything is.  Plus you can relax knowing that your Tour Guide host will have plenty of the details you'll want to know sorted out.  
Outdoors, Music, Nightlife, Food, Culture and Portland style Weirdness - We've got it all!
Feel free to contact me anytime in advance with questions about what going on, what is available to do, generally what to expect.  
  ",within an hour,100,N/A,f,https://a0.muscache.com/im/users/13462816/profile_pic/1395847120/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/13462816/profile_pic/1395847120/original.jpg?aki_policy=profile_x_medium,,2,2,"['email', 'phone', 'reviews', 'jumio']",t,t,1,Portland, Oregon, United States
2744094,https://www.airbnb.com/users/show/2744094,Janet,2012-06-25,"I am a stylish urbanite who loves the comforts of my cozy, clean and inviting home, and it's proximity to all  of the many amenities Portland has to offer from beautiful tree lined neighborhoods, to lush parks, fabulous eateries, theater, dance, art galleries, world class shopping, bicycling the back roads of the Willamette Valley, west side wineries, close proximity to ocean beaches, mountain hikes and snow adventures. 

I'm a both a home body and world traveller having spent the better part of a summer renting my home to a woman visiting family in Portland while I sublet an apartment in the West Village of New York City. A few summers ago was spent studying Italian in Perugia Italy! I'm happily home for the duration with a companion: my Lhasa Aphso Charley... the sweetest, calmest (and no longer sight impaired) friend a girl could have!",within an hour,100,N/A,f,https://a0.muscache.com/im/users/2744094/profile_pic/1340683491/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/2744094/profile_pic/1340683491/original.jpg?aki_policy=profile_x_medium,Grant Park,2,2,"['email', 'phone', 'reviews', 'kba']",t,t,2,Portland, Oregon, United States
2577565,https://www.airbnb.com/users/show/2577565,Terri,2012-06-07,"As a traveler, I've always enjoyed meeting locals who love to share the joys of their immediate area and their country. I'm flexible and would rather not be tied to a planned itinerary. I like to take advantage of the unexpected adventure and enjoy opportunities I didn't know existed. 

As a host, I look forward to getting to know people from around the world and sharing what I love about my home and Portland, Oregon. ",within an hour,100,N/A,f,https://a1.muscache.com/im/users/2577565/profile_pic/1367388827/original.jpg?aki_policy=profile_small,https://a1.muscache.com/im/users/2577565/profile_pic/1367388827/original.jpg?aki_policy=profile_x_medium,Beaumont-Wilshire,1,1,"['email', 'phone', 'reviews', 'kba']",t,t,1,Portland, Oregon, United States
14954072,https://www.airbnb.com/users/show/14954072,Inge,2014-05-01,"I love to travel. I grew up partly in Germany, and back in the day, we'd stay in Pensionen in Vienna. In China and Nepal, in Guatemala and Colombia, I have always most enjoyed staying with families. These days, my kids and I host foreign exchange students, but would love to give back to travelers of all sorts. 
Portland is a great town and we can point out our favorite haunts. Though very urban, we are also lots of small neighborhoods, and here, we know all the neighbors.  
We have been keeping bees and chickens and goats for more than 5 years now and we grow as much as we can within this little space. You will likely get to sample some of our cheeses, eggs and vegetables if you stay here.
My two children are both 14. They love children, animals, sports, travel, good food, and hearing about the world. If you want a pick up soccer or basketball challenge because you are sitting too much, they will be happy to oblige.
As a family we hike and bike and go to all sorts of games (mostly theirs). My son loves baking and my daughter loves eating his baked goods.
Apart from spending any and all time with my children, my animals and my plant friends, I love dancing tango, painting, hunting for mushrooms, sipping tea and learning languages. I also love my work, which is doctoring.",within a few hours,100,N/A,t,https://a1.muscache.com/im/users/14954072/profile_pic/1432621948/original.jpg?aki_policy=profile_small,https://a1.muscache.com/im/users/14954072/profile_pic/1432621948/original.jpg?aki_policy=profile_x_medium,Kerns,1,1,"['email', 'phone', 'reviews', 'kba']",t,t,1,Portland, Oregon, United States
72788673,https://www.airbnb.com/users/show/72788673,Ronda,2016-05-18,"Single mom of grown twin boys. I babysit a lot, and haven't had a job in 3 years due to auto accident. I can't use my left arm to it's fullest capacity, and I do my best to make ends meet. Airbnb is helping me with that. My favorite color is blue, my football team is the Cowboys, I listen to country music mostly, but enjoy some classic rock, and r&b. I'm a Harry Potter Fan, Star Wars fan, and I plan on traveling to see my brother in Ecuador. Since I've been through a lot in the last 3 years, my motto is, ""You have to go through the hard times to appreciate the good times"" . ",within an hour,100,N/A,f,https://a2.muscache.com/im/pictures/e451e72a-a9be-4443-a23c-4fbb07844e43.jpg?aki_policy=profile_small,https://a2.muscache.com/im/pictures/e451e72a-a9be-4443-a23c-4fbb07844e43.jpg?aki_policy=profile_x_medium,Montavilla,1,1,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,1,Portland, Oregon, United States
87784649,https://www.airbnb.com/users/show/87784649,Urban,2016-08-03,My name is in fact Urban. AKA.. The host with the most.... Myself and my staff are here to make your stay perfect just ask... We can accommodate!,within a few hours,100,N/A,t,https://a2.muscache.com/im/pictures/ee40fcc0-50f4-4ae3-90d2-cf12365d166d.jpg?aki_policy=profile_small,https://a2.muscache.com/im/pictures/ee40fcc0-50f4-4ae3-90d2-cf12365d166d.jpg?aki_policy=profile_x_medium,Montavilla,2,2,"['email', 'phone', 'reviews', 'kba']",t,t,2,Portland, Oregon, United States
417609,https://www.airbnb.com/users/show/417609,Bekka And Antoine,2011-03-01,"We are Bekka and Antoine and family. We love to cook, read, travel and create! ",within an hour,100,N/A,f,https://a2.muscache.com/im/users/417609/profile_pic/1300564378/original.jpg?aki_policy=profile_small,https://a2.muscache.com/im/users/417609/profile_pic/1300564378/original.jpg?aki_policy=profile_x_medium,Overlook,1,1,"['email', 'phone', 'reviews', 'kba']",t,t,1,Portland, Oregon, United States
14163968,https://www.airbnb.com/users/show/14163968,Sarah,2014-04-11,"I love to meet people from all over the world and learn customs and traditions. Just last week, I met some Brazilian girls who told me that it is good luck to cut your hair on a full moon. I love learning things like that!
I like to do the sights and touristy things but also get some exercise and do what locals do. I am as happy having a 3 hour lunch with a family as I am on a tour with other tourists. 
Originally from Northern California, I now live in Portland, OR. Which I love.

I studied abroad in Chile in 2006 and taught English in Spain in 2010 before going back to nursing school.

I look for sun, good food, good drinks, and good people when traveling. :)",within an hour,100,N/A,f,https://a2.muscache.com/im/users/14163968/profile_pic/1397586297/original.jpg?aki_policy=profile_small,https://a2.muscache.com/im/users/14163968/profile_pic/1397586297/original.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone', 'google', 'kba']",t,t,1,Portland, Oregon, United States
13818089,https://www.airbnb.com/users/show/13818089,Holly,2014-04-02,"Matt and I are a fun-loving couple who work passionately to improve our energy systems and built environment in the Pacific NW for greater sustainability. Our house is home to 4 delightful, towheaded lads, half the time. We love reveling in Portland's food/drink/natural goodness almost as much as the sun, beaches and exotic destinations. Perhaps posting our home will help us sneak away more often :) I am adamant that one's surroundings should bring joy and a sense of peace. I hope you feel super at home in our house!",within an hour,100,N/A,t,https://a2.muscache.com/im/pictures/dcccf85f-8cf9-4184-a3a3-33f619854dfd.jpg?aki_policy=profile_small,https://a2.muscache.com/im/pictures/dcccf85f-8cf9-4184-a3a3-33f619854dfd.jpg?aki_policy=profile_x_medium,Creston-Kenilworth,2,2,"['email', 'phone', 'reviews', 'jumio', 'government_id']",t,t,2,Portland, Oregon, United States
26397256,https://www.airbnb.com/users/show/26397256,Dyche,2015-01-20,"I'm a lifelong Pacifc Northwesterner and a have been local to Portland for the last 20 years, where I live above our rental with my lovely wife and our two cats. I am a self-employed artist and self-identified nerd. My interests include comics, animation, craft beer and gastronomy of all sorts. I am also an avid pedestrian, bicyclist, and skier, but am presently on the bench due to an injury. 
  I became interested in being a host after renting apartments abroad and having many enjoyable experiences. I love to settle down in a place and try it on for size with the locals, and I hope we can provide you with the Portland version of that experience.
  By the way, a little help with pronunciation, Dyche Alsaker is pronounced 'dike all-sack-ur"".",within a few hours,100,N/A,t,https://a0.muscache.com/im/users/26397256/profile_pic/1444257745/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/26397256/profile_pic/1444257745/original.jpg?aki_policy=profile_x_medium,Buckman,1,1,"['email', 'phone', 'reviews', 'jumio']",t,t,1,Portland, Oregon, United States
4803292,https://www.airbnb.com/users/show/4803292,Lee,2013-01-22,"Lives in Hood River OR.  Love the outdoors, tennis, hiking, yoga and surfing.",within a day,100,N/A,t,https://a2.muscache.com/im/pictures/4ce1d86a-5f5d-46ac-a683-e75b9a537a46.jpg?aki_policy=profile_small,https://a2.muscache.com/im/pictures/4ce1d86a-5f5d-46ac-a683-e75b9a537a46.jpg?aki_policy=profile_x_medium,Northwest District,1,1,"['email', 'phone', 'reviews', 'jumio']",t,t,1,Hood River, Oregon, United States
7137012,https://www.airbnb.com/users/show/7137012,Ben,2013-06-26,"I love meeting new people and visiting new places. I run a small web development company and work from home. I love the freedom and room for creativity this offers me.  I love living in Portland, Oregon.",within an hour,100,N/A,f,https://a0.muscache.com/im/users/7137012/profile_pic/1373297297/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/7137012/profile_pic/1373297297/original.jpg?aki_policy=profile_x_medium,Mt. Tabor,3,3,"['email', 'phone', 'reviews', 'kba']",t,t,3,Portland, Oregon, United States
23228315,https://www.airbnb.com/users/show/23228315,Christine,2014-11-01,Nerdy musician and writer who loves her house and neighborhood!,N/A,,N/A,f,https://a0.muscache.com/im/users/23228315/profile_pic/1437265659/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/23228315/profile_pic/1437265659/original.jpg?aki_policy=profile_x_medium,Richmond,1,1,"['email', 'phone', 'reviews']",t,f,1,Portland, Oregon, United States
71183371,https://www.airbnb.com/users/show/71183371,Jessica,2016-05-09,"I love to travel, which is the main reason I decided to host! Being outdoors when it's nice out is a must whether it's to soak up the sun at the beach or go hiking on the local trails.  I also love to eat, so exploring new restaurants and cooking is something I really enjoy.  I also enjoy growing my own vegetables and fruit, going to the movies, and watching basketball games.  There really isn't anything I wouldn't try.",within an hour,100,N/A,t,https://a2.muscache.com/im/pictures/0120b8d0-1025-4ec9-8828-eab21a92ed43.jpg?aki_policy=profile_small,https://a2.muscache.com/im/pictures/0120b8d0-1025-4ec9-8828-eab21a92ed43.jpg?aki_policy=profile_x_medium,Sellwood-Moreland,1,1,"['email', 'phone', 'reviews']",t,f,1,Portland, Oregon, United States
18227284,https://www.airbnb.com/users/show/18227284,Sam,2014-07-16,"A rare Portland native- I enjoy good food, summer nights and interesting conversations. 

Wherever you might find yourself, I probably have a good restaurant or bar recommendation in the area.",within a few hours,100,N/A,t,https://a2.muscache.com/im/pictures/6639ed38-98b1-48f2-9075-df0365dd4ef2.jpg?aki_policy=profile_small,https://a2.muscache.com/im/pictures/6639ed38-98b1-48f2-9075-df0365dd4ef2.jpg?aki_policy=profile_x_medium,Irvington,1,1,"['email', 'phone', 'reviews', 'jumio', 'government_id']",t,t,1,Portland, Oregon, United States
28481996,https://www.airbnb.com/users/show/28481996,Kristen,2015-02-28,"Life gets sweeter with good company, good food and a good night's sleep. After living in Portland for 16 years, I still occasionally get chills when I drive across Portland's bridges and think how beautiful this place is and how I get to live here! I am learning Spanish so I delight to host Spanish speakers and I aim to travel to more places where I can practice. ",within an hour,100,N/A,f,https://a1.muscache.com/im/users/28481996/profile_pic/1430453590/original.jpg?aki_policy=profile_small,https://a1.muscache.com/im/users/28481996/profile_pic/1430453590/original.jpg?aki_policy=profile_x_medium,Hazelwood,1,1,"['email', 'phone', 'reviews', 'jumio']",t,t,1,Portland, Oregon, United States
4256569,https://www.airbnb.com/users/show/4256569,Carie,2012-11-27,"I am a mediator/facilitator living in Portland, Oregon. I am on the tipping point between extrovert and introvert. Whether as a guest or host I like to stop and chat, get or give local advice and will hope to see you again... but on the other hand I am fairly self-sufficient as a guest and not particularly clingy as a host! ",within a few hours,100,N/A,f,https://a2.muscache.com/im/users/4256569/profile_pic/1399476064/original.jpg?aki_policy=profile_small,https://a2.muscache.com/im/users/4256569/profile_pic/1399476064/original.jpg?aki_policy=profile_x_medium,Laurelhurst,1,1,"['email', 'phone', 'reviews', 'kba']",t,t,1,Portland, Oregon, United States
10495066,https://www.airbnb.com/users/show/10495066,Matt,2013-12-08,"I'm a lawyer turned furniture maker. I also drive a VW Van. It's just that they are practical. I'm not trying to look like I rolled off the set of Portlandia. 

I've had my house for 16 years. I've travelled to Europe and South America often over that time. Before that, I lived in Japan almost 3 years. ",within an hour,100,N/A,t,https://a2.muscache.com/im/pictures/af8e60e4-a677-418b-9eae-89cb10e1c60a.jpg?aki_policy=profile_small,https://a2.muscache.com/im/pictures/af8e60e4-a677-418b-9eae-89cb10e1c60a.jpg?aki_policy=profile_x_medium,,2,2,"['email', 'phone', 'facebook', 'reviews']",t,f,2,Portland, Oregon, United States
107138,https://www.airbnb.com/users/show/107138,John,2010-04-12,"I'm a health professional, interested in living a healthy, happy, long life.
At this point, i'm vegan, simple eating, but i love a place with a kitchen i can use. And the ideal place has a bathtub!
I also host my home in Portland, and have met some incredible people.
I currently am the CEO of the All About Health Network, an e-commerce business dedicated to promoting the benefits of massage and body rolling.
i was an avid rock climber until i realized it was beginning to jeopardize my dancing career (post modern). I teach yoga, yamuna body rolling, soul motion, all easy forms of moving your body and staying healthy.
I've taught everything from 6th grade Earth Science to College Health Science to Couples Massage.",within a few hours,90,N/A,f,https://a2.muscache.com/im/users/107138/profile_pic/1442884592/original.jpg?aki_policy=profile_small,https://a2.muscache.com/im/users/107138/profile_pic/1442884592/original.jpg?aki_policy=profile_x_medium,South Tabor,3,3,"['email', 'phone', 'manual_online', 'facebook', 'reviews', 'manual_offline']",t,t,3,Portland, Oregon, United States
58043100,https://www.airbnb.com/users/show/58043100,Olive,2016-02-09,"",within an hour,100,N/A,f,https://a2.muscache.com/im/pictures/e66c12a3-71c2-4f56-83a6-4ab1e64799c4.jpg?aki_policy=profile_small,https://a2.muscache.com/im/pictures/e66c12a3-71c2-4f56-83a6-4ab1e64799c4.jpg?aki_policy=profile_x_medium,Madison South,1,1,"['email', 'phone', 'reviews', 'kba']",t,t,1,Los Angeles, California, United States
851489,https://www.airbnb.com/users/show/851489,Jingzi,2011-07-21,"I live in Portland with my husband and our daughter.  I'm a photographer, an avid traveler and tango dancer.  ",within an hour,83,N/A,f,https://a1.muscache.com/im/users/851489/profile_pic/1365571315/original.jpg?aki_policy=profile_small,https://a1.muscache.com/im/users/851489/profile_pic/1365571315/original.jpg?aki_policy=profile_x_medium,Kerns,1,1,"['email', 'phone', 'reviews', 'kba']",t,t,1,Portland, Oregon, United States
33056989,https://www.airbnb.com/users/show/33056989,Franz And Teresa,2015-05-10,"We are a retired couple, and we enjoy traveling. I was born and raised in Karlsruhe, Germany my wife was born and raised in Lima, Peru. Our family consists of multiple language speakers. Our kids are grown and moved so we have quite a lot of space. We hope to make this space as comfortable and accommodating as possible for our guests. 
Bienvenidos, Willkommen, Welcome,
Franz and Teresa",within a few hours,100,N/A,f,https://a2.muscache.com/im/users/33056989/profile_pic/1431295920/original.jpg?aki_policy=profile_small,https://a2.muscache.com/im/users/33056989/profile_pic/1431295920/original.jpg?aki_policy=profile_x_medium,Argay,1,1,"['email', 'phone', 'reviews', 'jumio']",t,t,1,Portland, Oregon, United States
20111220,https://www.airbnb.com/users/show/20111220,Chris,2014-08-16,"",within a few hours,90,N/A,f,https://a2.muscache.com/im/pictures/fcd46815-1312-4570-aa95-d20ba74cd709.jpg?aki_policy=profile_small,https://a2.muscache.com/im/pictures/fcd46815-1312-4570-aa95-d20ba74cd709.jpg?aki_policy=profile_x_medium,Sunnyside,1,1,"['email', 'phone', 'reviews', 'jumio', 'government_id']",t,t,1,Portland, Oregon, United States
26683394,https://www.airbnb.com/users/show/26683394,James,2015-01-25,"",within an hour,100,N/A,t,https://a2.muscache.com/im/pictures/afb7cdb5-ecca-467e-b902-07d02771007a.jpg?aki_policy=profile_small,https://a2.muscache.com/im/pictures/afb7cdb5-ecca-467e-b902-07d02771007a.jpg?aki_policy=profile_x_medium,Piedmont,1,1,"['email', 'phone', 'facebook', 'reviews']",t,f,1,Portland, Oregon, United States
5967618,https://www.airbnb.com/users/show/5967618,Kevin,2013-04-17,Hello I'm a full time skydiving instructor and my girlfriend is a preschool teacher.   We would love to make your stay as comfortable as possibly either by helping you out with directions and ideas or just leaving you alone and letting you do your own thing.  Come stay with us!,within an hour,100,N/A,f,https://a2.muscache.com/im/pictures/fb764f0a-7fbf-4d97-9636-511b98dedd27.jpg?aki_policy=profile_small,https://a2.muscache.com/im/pictures/fb764f0a-7fbf-4d97-9636-511b98dedd27.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone', 'reviews', 'jumio']",t,t,1,Portland, Oregon, United States
29057710,https://www.airbnb.com/users/show/29057710,Nathan,2015-03-09,"",within a day,100,N/A,f,https://a2.muscache.com/im/pictures/a05f4029-f50d-43db-b075-ca9611848390.jpg?aki_policy=profile_small,https://a2.muscache.com/im/pictures/a05f4029-f50d-43db-b075-ca9611848390.jpg?aki_policy=profile_x_medium,South Tabor,1,1,"['email', 'phone', 'reviews']",t,f,1,Portland, Oregon, United States
56920726,https://www.airbnb.com/users/show/56920726,Bella,2016-01-31,"Hi. I am a long time property manager and landlord, and also now for many years, a short term rental owner and operator. Guests versus tenants have different needs, from the most obvious to the nuanced. Turns out, I love making spaces as useful and good looking as possible. 
My vacation rentals are like I like to have when I vacation, which isn't that often as I have two 3 year olds. In that case. I try to make my places as memorable, as if this is your only vacation for a long time!
",within an hour,100,N/A,t,https://a2.muscache.com/im/pictures/df69038d-5987-458a-a610-d34bff009986.jpg?aki_policy=profile_small,https://a2.muscache.com/im/pictures/df69038d-5987-458a-a610-d34bff009986.jpg?aki_policy=profile_x_medium,Concordia,5,5,"['email', 'phone', 'reviews', 'jumio']",t,t,4,Portland, Oregon, United States
16581757,https://www.airbnb.com/users/show/16581757,Gary And Debra,2014-06-09,"Deb and I are both from Brooklyn, NY.  She grew up in Long Island.  I grew up in Brooklyn and Westchester County, NY.  We met in college (in the computer center).  I know; ""How romantic!"".  :-)  But it was, really!  We just celebrated our 36th anniversary.  We have two grown kids and a lovely daughter-in-law.

We moved from the Boston area to Portland 20 years ago.  We love our neighborhood so much we're still in the same spot all these years later. Both of us worked for many years in high tech although we're both doing other things now.

We are long-time BMW motorcycle enthusiasts, we love the great Oregon outdoors, and have spent many vacations riding and camping all over Oregon, the Pacific Northwest, and beyond.  

Deb and I look forward to meeting new people and to our roles as Airbnb hosts.",within an hour,100,N/A,t,https://a0.muscache.com/im/users/16581757/profile_pic/1432749617/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/16581757/profile_pic/1432749617/original.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone', 'reviews', 'kba']",t,t,1,Portland, Oregon, United States
66280592,https://www.airbnb.com/users/show/66280592,Greg & Dwayne,2016-04-08,We love to travel the world and meet new people. ,within an hour,100,N/A,t,https://a2.muscache.com/im/pictures/8d3bf78b-37b7-4049-bd72-16b0e129555b.jpg?aki_policy=profile_small,https://a2.muscache.com/im/pictures/8d3bf78b-37b7-4049-bd72-16b0e129555b.jpg?aki_policy=profile_x_medium,Laurelhurst,1,1,"['email', 'phone', 'linkedin', 'amex', 'reviews', 'kba']",t,t,1,Portland, Oregon, United States
1243241,https://www.airbnb.com/users/show/1243241,Sam,2011-10-03,"Friendly and likable guy with very good communication skills. I run a small tech startup for a career. I love traveling and the outdoors (fly fishing, snowboarding, golf) and enjoy eating out constantly. 

As a guest: I am super low maintenance, as long as your descriptions and accommodations are accurate there will never be any issue! 

As a host: I try to be as available as possible, but also respect peoples privacy. If you want to know something from me, just go ahead and ask!",within a few hours,100,N/A,t,https://a2.muscache.com/im/pictures/40fced26-181a-47a1-a386-042fe227fe2a.jpg?aki_policy=profile_small,https://a2.muscache.com/im/pictures/40fced26-181a-47a1-a386-042fe227fe2a.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone', 'google', 'amex', 'reviews', 'jumio']",t,t,1,Portland, Oregon, United States
2623945,https://www.airbnb.com/users/show/2623945,Jeff,2012-06-13,"",within a few hours,100,N/A,t,https://a2.muscache.com/im/pictures/ca4536fe-af02-4344-9b5e-099882809fce.jpg?aki_policy=profile_small,https://a2.muscache.com/im/pictures/ca4536fe-af02-4344-9b5e-099882809fce.jpg?aki_policy=profile_x_medium,Portsmouth,1,1,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,1,Portland, Oregon, United States
4909395,https://www.airbnb.com/users/show/4909395,Deborah & Martin,2013-01-30,"I am a somatic therapist, specializing in biodynamic cranial therapy and the Rubenfeld Synergy Method. My husband, Martin, is retired and plays at writing fiction and finger-picking his guitars. We love living in Portland. 

In 2013 my husband and I spent a month traveling in Europe and stayed  with several AirBnB hosts. Each place we stayed in was unique and wonderful, as were the hosts. We came home excited to become hosts ourselves. ",within an hour,100,N/A,f,https://a1.muscache.com/im/users/4909395/profile_pic/1360525146/original.jpg?aki_policy=profile_small,https://a1.muscache.com/im/users/4909395/profile_pic/1360525146/original.jpg?aki_policy=profile_x_medium,Richmond,1,1,"['email', 'phone', 'reviews', 'kba']",t,t,1,Portland, Oregon, United States
13263099,https://www.airbnb.com/users/show/13263099,Suzy,2014-03-18,"",N/A,,N/A,f,https://a2.muscache.com/im/pictures/28e24670-7e0f-451f-928c-5d24692d2cf1.jpg?aki_policy=profile_small,https://a2.muscache.com/im/pictures/28e24670-7e0f-451f-928c-5d24692d2cf1.jpg?aki_policy=profile_x_medium,St. Johns,1,1,"['email', 'phone', 'facebook', 'jumio', 'government_id']",t,t,1,Portland, Oregon, United States
29743084,https://www.airbnb.com/users/show/29743084,Kirby,2015-03-21,"I'm originally from Portland, Maine and opted to see what Oregon's Portland had to offer in 2008.  After a 6 month trip around the US and Canada I landed in Portland, began an engineering career and haven't looked back.  The city is wonderful; it's my base camp for trail running in the Columbia River Gorge, mountain biking & skiing on Mt. Hood, road biking in wine country, and getting lost in the city's eclectic neighborhoods.  

My wanderings have taken me across the US of A, the eastern reaches of Canada, through Central America, and around Europe, yet, Portland and Oregon keep enticing me to bring my adventures back home.",within a few hours,100,N/A,f,https://a1.muscache.com/im/users/29743084/profile_pic/1426966316/original.jpg?aki_policy=profile_small,https://a1.muscache.com/im/users/29743084/profile_pic/1426966316/original.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone', 'reviews', 'jumio']",t,t,1,Portland, Oregon, United States
24679684,https://www.airbnb.com/users/show/24679684,Adam,2014-12-09,"I'm an engineer and an artist and love the city of Portland.  I hike and backpack and can offer suggestions on places to go and things to do.  The food you'll find in this city is second to none so I recommend you try something new.

Let me know how I can help you have the perfect visit!  I know my location is new to this site, so please let me know how I can put your mind at ease with booking with a newbie.  ",within an hour,100,N/A,t,https://a0.muscache.com/im/users/24679684/profile_pic/1420676798/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/24679684/profile_pic/1420676798/original.jpg?aki_policy=profile_x_medium,King,1,1,"['email', 'phone', 'reviews', 'kba']",t,t,1,Portland, Oregon, United States
5872387,https://www.airbnb.com/users/show/5872387,Lisa,2013-04-11,We are a family of four and have lived in this house since 2001 when we bought a real fixer-upper. We love to share our love of Oregon with visitors — especially its natural beauty and opportunities for outdoor exploration. ,within an hour,100,N/A,f,https://a2.muscache.com/im/pictures/0c68c13f-954f-454e-995d-5ae5a8a46238.jpg?aki_policy=profile_small,https://a2.muscache.com/im/pictures/0c68c13f-954f-454e-995d-5ae5a8a46238.jpg?aki_policy=profile_x_medium,Mt. Tabor,1,1,"['email', 'phone', 'facebook', 'reviews']",t,f,1,Portland, Oregon, United States
706103,https://www.airbnb.com/users/show/706103,Riko,2011-06-15,"Hi there !  Thanks for checking my profile.  My name is Riko and I am originally from Kyoto Japan.  Living in this loveliest town in Portland for 17 years.  I work for Portland' Regional Goverment called Metro.  I am a diversity practitioner working on equity issue through public contracting.  My passion are traveling, 4 legged animals and culinary .  I'm well travelled.  So, I know what travellers' needs are and I know Portland very well.  I can give you a ton of great recommendation about the city.  Thanks for reading this and look forwrad to meeting you all! 

はじめまして!フロンマイヤー理子と申します。京都出身でポートランドには1997年から住んでいます。
仕事はアメリカ政府関連の機関で公務員をしています。
ポートランドには精通しているのでどしどしおすすめ情報をお伝えしますね!
是非ポートランドっぽい生活をこのゲストハウスに滞在されて垣間見てください。
立地条件もとても便利ですよ~。

",within an hour,100,N/A,f,https://a2.muscache.com/im/pictures/74d6daf3-7297-4bcb-a083-576eeae5d953.jpg?aki_policy=profile_small,https://a2.muscache.com/im/pictures/74d6daf3-7297-4bcb-a083-576eeae5d953.jpg?aki_policy=profile_x_medium,Piedmont,1,1,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,1,Portland, Oregon, United States
4141184,https://www.airbnb.com/users/show/4141184,Jen,2012-11-13,"We are a small family of four that enjoys the outdoors, music, gardening, and exploring our beloved city of Portland. We recently acquired this long standing and well loved Air BnB property (though we are long time residents of Portland). We are excited to start this journey as hosts in our amazing city.",within an hour,100,N/A,t,https://a0.muscache.com/im/users/4141184/profile_pic/1424814929/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/4141184/profile_pic/1424814929/original.jpg?aki_policy=profile_x_medium,Boise-Eliot,1,1,"['email', 'phone', 'reviews', 'kba']",t,t,1,Portland, Oregon, United States
12099165,https://www.airbnb.com/users/show/12099165,Catherine,2014-02-09,"",within a few hours,100,N/A,t,https://a0.muscache.com/im/users/12099165/profile_pic/1392081791/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/12099165/profile_pic/1392081791/original.jpg?aki_policy=profile_x_medium,Humboldt,1,1,"['email', 'phone', 'reviews', 'kba']",t,t,1,Portland, Oregon, United States
38396445,https://www.airbnb.com/users/show/38396445,Cooper,2015-07-13,"Hi, Cooper here. I am a 40+ year old professional guy who moved to Portland from Boston in 2008. I moved here for the same reasons most people do - access to the outdoors, great quality of life, it's clean and it's green.

Feel free to ask me anything and I look forward to hosting you.",within an hour,100,N/A,f,https://a0.muscache.com/im/users/38396445/profile_pic/1438646706/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/38396445/profile_pic/1438646706/original.jpg?aki_policy=profile_x_medium,Concordia,2,2,"['email', 'phone', 'reviews', 'jumio', 'kba']",t,t,2,Portland, Oregon, United States
16879967,https://www.airbnb.com/users/show/16879967,Kathleen,2014-06-16,"",within an hour,90,N/A,t,https://a2.muscache.com/im/users/16879967/profile_pic/1402968633/original.jpg?aki_policy=profile_small,https://a2.muscache.com/im/users/16879967/profile_pic/1402968633/original.jpg?aki_policy=profile_x_medium,Humboldt,1,1,"['email', 'phone', 'reviews']",t,f,1,Portland, Oregon, United States
